x-axis,1,2
second,Volt,Volt
-200.000E+00,+9.669E+00,+24.255E+00
-199.900E+00,+9.669E+00,+24.095E+00
-199.800E+00,+9.749E+00,+24.135E+00
-199.700E+00,+9.870E+00,+24.054E+00
-199.600E+00,+9.830E+00,+24.215E+00
-199.500E+00,+9.870E+00,+23.853E+00
-199.400E+00,+9.709E+00,+24.416E+00
-199.300E+00,+9.870E+00,+24.175E+00
-199.200E+00,+9.749E+00,+24.175E+00
-199.100E+00,+9.870E+00,+24.054E+00
-199.000E+00,+9.870E+00,+24.255E+00
-198.900E+00,+9.870E+00,+23.853E+00
-198.800E+00,+9.870E+00,+24.175E+00
-198.700E+00,+9.991E+00,+24.175E+00
-198.600E+00,+10.232E+00,+24.054E+00
-198.500E+00,+10.071E+00,+24.255E+00
-198.400E+00,+10.071E+00,+24.135E+00
-198.300E+00,+10.071E+00,+24.255E+00
-198.200E+00,+9.991E+00,+24.135E+00
-198.100E+00,+10.111E+00,+24.054E+00
-198.000E+00,+10.071E+00,+24.054E+00
-197.900E+00,+10.111E+00,+24.095E+00
-197.800E+00,+10.071E+00,+24.054E+00
-197.700E+00,+10.071E+00,+24.135E+00
-197.600E+00,+10.232E+00,+24.054E+00
-197.500E+00,+10.071E+00,+24.054E+00
-197.400E+00,+10.232E+00,+24.095E+00
-197.300E+00,+10.071E+00,+23.974E+00
-197.200E+00,+10.393E+00,+24.215E+00
-197.100E+00,+10.232E+00,+24.095E+00
-197.000E+00,+10.272E+00,+24.255E+00
-196.900E+00,+10.433E+00,+24.054E+00
-196.800E+00,+10.393E+00,+24.175E+00
-196.700E+00,+10.473E+00,+24.054E+00
-196.600E+00,+10.272E+00,+24.095E+00
-196.500E+00,+10.272E+00,+24.054E+00
-196.400E+00,+10.312E+00,+24.095E+00
-196.300E+00,+10.473E+00,+24.255E+00
-196.200E+00,+10.473E+00,+24.054E+00
-196.100E+00,+10.473E+00,+24.095E+00
-196.000E+00,+10.674E+00,+24.255E+00
-195.900E+00,+10.473E+00,+24.054E+00
-195.800E+00,+10.393E+00,+24.175E+00
-195.700E+00,+10.473E+00,+24.135E+00
-195.600E+00,+10.473E+00,+24.054E+00
-195.500E+00,+10.674E+00,+24.054E+00
-195.400E+00,+10.674E+00,+24.095E+00
-195.300E+00,+10.594E+00,+24.054E+00
-195.200E+00,+10.553E+00,+24.255E+00
-195.100E+00,+10.674E+00,+24.095E+00
-195.000E+00,+10.674E+00,+24.255E+00
-194.900E+00,+10.835E+00,+24.054E+00
-194.800E+00,+10.553E+00,+24.135E+00
-194.700E+00,+10.795E+00,+24.175E+00
-194.600E+00,+10.714E+00,+24.054E+00
-194.500E+00,+10.674E+00,+24.054E+00
-194.400E+00,+10.674E+00,+24.255E+00
-194.300E+00,+10.795E+00,+24.054E+00
-194.200E+00,+10.674E+00,+24.135E+00
-194.100E+00,+10.915E+00,+24.215E+00
-194.000E+00,+10.875E+00,+24.255E+00
-193.900E+00,+10.835E+00,+24.255E+00
-193.800E+00,+10.875E+00,+24.135E+00
-193.700E+00,+10.875E+00,+24.135E+00
-193.600E+00,+10.915E+00,+24.095E+00
-193.500E+00,+10.875E+00,+24.255E+00
-193.400E+00,+10.835E+00,+24.095E+00
-193.300E+00,+10.996E+00,+24.135E+00
-193.200E+00,+10.875E+00,+24.054E+00
-193.100E+00,+11.036E+00,+24.095E+00
-193.000E+00,+10.875E+00,+24.255E+00
-192.900E+00,+11.036E+00,+23.894E+00
-192.800E+00,+11.076E+00,+23.974E+00
-192.700E+00,+11.156E+00,+24.135E+00
-192.600E+00,+11.076E+00,+24.054E+00
-192.500E+00,+10.875E+00,+24.255E+00
-192.400E+00,+11.277E+00,+24.054E+00
-192.300E+00,+11.156E+00,+24.255E+00
-192.200E+00,+10.955E+00,+24.135E+00
-192.100E+00,+11.076E+00,+24.255E+00
-192.000E+00,+11.277E+00,+24.255E+00
-191.900E+00,+11.237E+00,+24.095E+00
-191.800E+00,+11.076E+00,+23.974E+00
-191.700E+00,+11.398E+00,+24.135E+00
-191.600E+00,+11.317E+00,+24.054E+00
-191.500E+00,+11.277E+00,+24.054E+00
-191.400E+00,+11.277E+00,+24.054E+00
-191.300E+00,+11.277E+00,+24.135E+00
-191.200E+00,+11.277E+00,+23.853E+00
-191.100E+00,+11.277E+00,+24.255E+00
-191.000E+00,+11.478E+00,+24.054E+00
-190.900E+00,+11.478E+00,+24.054E+00
-190.800E+00,+11.478E+00,+24.054E+00
-190.700E+00,+11.478E+00,+24.296E+00
-190.600E+00,+11.317E+00,+24.095E+00
-190.500E+00,+11.679E+00,+24.255E+00
-190.400E+00,+11.478E+00,+24.095E+00
-190.300E+00,+11.478E+00,+24.054E+00
-190.200E+00,+11.478E+00,+23.934E+00
-190.100E+00,+11.679E+00,+24.054E+00
-190.000E+00,+11.478E+00,+24.054E+00
-189.900E+00,+11.518E+00,+24.054E+00
-189.800E+00,+11.719E+00,+24.175E+00
-189.700E+00,+11.679E+00,+24.255E+00
-189.600E+00,+11.639E+00,+24.054E+00
-189.500E+00,+11.679E+00,+24.255E+00
-189.400E+00,+11.679E+00,+24.255E+00
-189.300E+00,+11.759E+00,+24.135E+00
-189.200E+00,+11.679E+00,+24.255E+00
-189.100E+00,+11.840E+00,+24.255E+00
-189.000E+00,+11.679E+00,+24.054E+00
-188.900E+00,+11.960E+00,+24.215E+00
-188.800E+00,+11.759E+00,+24.255E+00
-188.700E+00,+11.880E+00,+24.054E+00
-188.600E+00,+11.880E+00,+24.255E+00
-188.500E+00,+11.880E+00,+24.054E+00
-188.400E+00,+11.719E+00,+24.054E+00
-188.300E+00,+11.960E+00,+24.135E+00
-188.200E+00,+11.880E+00,+24.255E+00
-188.100E+00,+11.880E+00,+24.054E+00
-188.000E+00,+11.880E+00,+24.255E+00
-187.900E+00,+11.880E+00,+24.095E+00
-187.800E+00,+11.960E+00,+24.054E+00
-187.700E+00,+11.880E+00,+24.175E+00
-187.600E+00,+11.920E+00,+24.054E+00
-187.500E+00,+12.282E+00,+24.255E+00
-187.400E+00,+12.081E+00,+24.376E+00
-187.300E+00,+12.081E+00,+24.054E+00
-187.200E+00,+12.001E+00,+24.175E+00
-187.100E+00,+12.081E+00,+24.215E+00
-187.000E+00,+12.081E+00,+24.255E+00
-186.900E+00,+12.081E+00,+24.215E+00
-186.800E+00,+12.001E+00,+24.175E+00
-186.700E+00,+12.322E+00,+24.054E+00
-186.600E+00,+12.081E+00,+24.255E+00
-186.500E+00,+12.081E+00,+24.054E+00
-186.400E+00,+12.242E+00,+24.215E+00
-186.300E+00,+12.282E+00,+24.135E+00
-186.200E+00,+12.081E+00,+24.054E+00
-186.100E+00,+12.161E+00,+24.054E+00
-186.000E+00,+12.282E+00,+24.054E+00
-185.900E+00,+12.322E+00,+24.095E+00
-185.800E+00,+12.362E+00,+24.054E+00
-185.700E+00,+12.282E+00,+24.175E+00
-185.600E+00,+12.282E+00,+24.255E+00
-185.500E+00,+12.483E+00,+23.853E+00
-185.400E+00,+12.322E+00,+23.894E+00
-185.300E+00,+12.362E+00,+24.054E+00
-185.200E+00,+12.362E+00,+24.135E+00
-185.100E+00,+12.604E+00,+23.894E+00
-185.000E+00,+12.282E+00,+22.647E+00
-184.900E+00,+12.483E+00,+19.994E+00
-184.800E+00,+12.483E+00,+11.833E+00
-184.700E+00,+12.362E+00,+11.270E+00
-184.600E+00,+12.684E+00,+10.788E+00
-184.500E+00,+12.483E+00,+10.788E+00
-184.400E+00,+12.644E+00,+10.788E+00
-184.300E+00,+12.483E+00,+10.587E+00
-184.200E+00,+12.483E+00,+10.788E+00
-184.100E+00,+12.483E+00,+10.587E+00
-184.000E+00,+12.684E+00,+10.587E+00
-183.900E+00,+12.684E+00,+10.587E+00
-183.800E+00,+12.684E+00,+10.507E+00
-183.700E+00,+12.684E+00,+10.466E+00
-183.600E+00,+12.845E+00,+10.265E+00
-183.500E+00,+12.885E+00,+10.386E+00
-183.400E+00,+12.724E+00,+10.346E+00
-183.300E+00,+12.805E+00,+10.185E+00
-183.200E+00,+12.764E+00,+10.386E+00
-183.100E+00,+12.684E+00,+10.346E+00
-183.000E+00,+12.885E+00,+9.984E+00
-182.900E+00,+12.885E+00,+10.145E+00
-182.800E+00,+12.764E+00,+10.185E+00
-182.700E+00,+12.764E+00,+9.984E+00
-182.600E+00,+12.885E+00,+10.024E+00
-182.500E+00,+13.086E+00,+9.984E+00
-182.400E+00,+13.046E+00,+10.145E+00
-182.300E+00,+13.006E+00,+9.863E+00
-182.200E+00,+12.885E+00,+9.863E+00
-182.100E+00,+13.086E+00,+9.944E+00
-182.000E+00,+13.086E+00,+9.783E+00
-181.900E+00,+13.086E+00,+9.783E+00
-181.800E+00,+13.086E+00,+9.783E+00
-181.700E+00,+12.965E+00,+9.823E+00
-181.600E+00,+13.086E+00,+9.743E+00
-181.500E+00,+13.287E+00,+9.783E+00
-181.400E+00,+13.086E+00,+9.622E+00
-181.300E+00,+13.207E+00,+9.582E+00
-181.200E+00,+13.126E+00,+9.582E+00
-181.100E+00,+13.247E+00,+9.542E+00
-181.000E+00,+13.086E+00,+9.381E+00
-180.900E+00,+13.126E+00,+9.542E+00
-180.800E+00,+13.166E+00,+9.301E+00
-180.700E+00,+13.166E+00,+9.180E+00
-180.600E+00,+13.448E+00,+9.341E+00
-180.500E+00,+13.287E+00,+9.180E+00
-180.400E+00,+13.287E+00,+9.180E+00
-180.300E+00,+13.367E+00,+9.180E+00
-180.200E+00,+13.287E+00,+9.381E+00
-180.100E+00,+13.327E+00,+9.180E+00
-180.000E+00,+13.287E+00,+9.180E+00
-179.900E+00,+13.327E+00,+9.140E+00
-179.800E+00,+13.488E+00,+8.979E+00
-179.700E+00,+13.408E+00,+9.059E+00
-179.600E+00,+13.327E+00,+9.140E+00
-179.500E+00,+13.488E+00,+9.180E+00
-179.400E+00,+13.448E+00,+9.019E+00
-179.300E+00,+13.488E+00,+9.100E+00
-179.200E+00,+13.488E+00,+9.100E+00
-179.100E+00,+13.488E+00,+8.979E+00
-179.000E+00,+13.689E+00,+8.778E+00
-178.900E+00,+13.488E+00,+9.140E+00
-178.800E+00,+13.689E+00,+8.858E+00
-178.700E+00,+13.609E+00,+8.979E+00
-178.600E+00,-944E-03,+7.813E+00
-178.500E+00,+222E-03,+2.949E+00
-178.400E+00,+1.468E+00,+1.019E+00
-178.300E+00,-1.024E+00,+336E-03
-178.200E+00,-502E-03,+336E-03
-178.100E+00,-220E-03,+135E-03
-178.000E+00,+21E-03,+336E-03
-177.900E+00,-1.266E+00,+135E-03
-177.800E+00,+785E-03,+336E-03
-177.700E+00,+423E-03,+54E-03
-177.600E+00,+302E-03,+336E-03
-177.500E+00,-1.587E+00,+336E-03
-177.400E+00,-663E-03,+175E-03
-177.300E+00,-1.306E+00,+215E-03
-177.200E+00,-1.185E+00,+175E-03
-177.100E+00,-2.070E+00,+336E-03
-177.000E+00,+825E-03,-66E-03
-176.900E+00,-100E-03,+135E-03
-176.800E+00,-1.788E+00,+215E-03
-176.700E+00,-1.507E+00,+215E-03
-176.600E+00,-180E-03,-26E-03
-176.500E+00,-1.587E+00,+135E-03
-176.400E+00,-421E-03,+336E-03
-176.300E+00,+141E-03,+215E-03
-176.200E+00,-823E-03,+255E-03
-176.100E+00,-622E-03,+336E-03
-176.000E+00,-582E-03,+336E-03
-175.900E+00,-1.467E+00,+336E-03
-175.800E+00,-783E-03,+255E-03
-175.700E+00,-984E-03,+255E-03
-175.600E+00,-1.346E+00,-26E-03
-175.500E+00,-1.587E+00,+336E-03
-175.400E+00,+262E-03,+296E-03
-175.300E+00,-140E-03,+255E-03
-175.200E+00,+865E-03,+336E-03
-175.100E+00,+704E-03,+296E-03
-175.000E+00,-180E-03,+135E-03
-174.900E+00,-261E-03,+336E-03
-174.800E+00,-180E-03,+135E-03
-174.700E+00,-462E-03,+175E-03
-174.600E+00,-783E-03,+336E-03
-174.500E+00,-582E-03,+336E-03
-174.400E+00,-1.788E+00,+336E-03
-174.300E+00,+584E-03,+215E-03
-174.200E+00,-421E-03,+255E-03
-174.100E+00,-502E-03,+336E-03
-174.000E+00,-984E-03,+336E-03
-173.900E+00,+543E-03,+296E-03
-173.800E+00,-1.105E+00,+336E-03
-173.700E+00,-1.909E+00,+255E-03
-173.600E+00,+141E-03,+336E-03
-173.500E+00,+825E-03,+336E-03
-173.400E+00,-743E-03,+135E-03
-173.300E+00,-502E-03,+215E-03
-173.200E+00,+1.106E+00,+135E-03
-173.100E+00,+262E-03,+175E-03
-173.000E+00,+825E-03,+135E-03
-172.900E+00,-1.266E+00,+135E-03
-172.800E+00,+141E-03,+95E-03
-172.700E+00,+503E-03,+255E-03
-172.600E+00,-100E-03,+336E-03
-172.500E+00,+825E-03,+336E-03
-172.400E+00,-1.949E+00,+296E-03
-172.300E+00,-1.869E+00,+215E-03
-172.200E+00,+825E-03,+215E-03
-172.100E+00,+21E-03,+135E-03
-172.000E+00,-1.587E+00,+336E-03
-171.900E+00,-582E-03,+175E-03
-171.800E+00,+302E-03,+135E-03
-171.700E+00,-904E-03,+255E-03
-171.600E+00,-1.065E+00,+135E-03
-171.500E+00,+1.026E+00,+336E-03
-171.400E+00,-1.869E+00,+135E-03
-171.300E+00,-261E-03,+215E-03
-171.200E+00,-1.507E+00,+336E-03
-171.100E+00,-2.190E+00,+175E-03
-171.000E+00,+423E-03,+336E-03
-170.900E+00,-1.949E+00,+135E-03
-170.800E+00,+262E-03,+135E-03
-170.700E+00,+905E-03,+336E-03
-170.600E+00,-542E-03,+456E-03
-170.500E+00,-1.185E+00,+336E-03
-170.400E+00,-19E-03,+135E-03
-170.300E+00,+302E-03,+215E-03
-170.200E+00,-622E-03,+255E-03
-170.100E+00,-140E-03,+175E-03
-170.000E+00,-1.989E+00,+537E-03
-169.900E+00,-1.306E+00,+296E-03
-169.800E+00,+664E-03,+215E-03
-169.700E+00,-1.587E+00,+336E-03
-169.600E+00,-1.266E+00,+296E-03
-169.500E+00,+21E-03,+135E-03
-169.400E+00,-783E-03,+456E-03
-169.300E+00,-1.547E+00,+135E-03
-169.200E+00,-1.024E+00,+255E-03
-169.100E+00,-1.105E+00,+456E-03
-169.000E+00,-1.788E+00,+336E-03
-168.900E+00,-1.386E+00,+135E-03
-168.800E+00,+182E-03,+336E-03
-168.700E+00,-1.105E+00,+336E-03
-168.600E+00,-180E-03,+175E-03
-168.500E+00,+624E-03,+135E-03
-168.400E+00,-1.386E+00,+336E-03
-168.300E+00,-1.105E+00,+456E-03
-168.200E+00,+101E-03,+255E-03
-168.100E+00,-1.628E+00,+175E-03
-168.000E+00,-2.190E+00,+336E-03
-167.900E+00,-1.628E+00,+336E-03
-167.800E+00,-341E-03,+215E-03
-167.700E+00,+383E-03,+255E-03
-167.600E+00,-542E-03,+497E-03
-167.500E+00,-984E-03,+135E-03
-167.400E+00,-1.829E+00,+14E-03
-167.300E+00,-582E-03,+215E-03
-167.200E+00,-1.266E+00,+215E-03
-167.100E+00,-462E-03,+296E-03
-167.000E+00,+825E-03,+336E-03
-166.900E+00,+302E-03,+336E-03
-166.800E+00,-743E-03,+336E-03
-166.700E+00,-1.628E+00,+135E-03
-166.600E+00,-19E-03,+336E-03
-166.500E+00,-984E-03,+135E-03
-166.400E+00,+141E-03,+296E-03
-166.300E+00,-180E-03,+135E-03
-166.200E+00,+664E-03,+215E-03
-166.100E+00,-1.386E+00,+14E-03
-166.000E+00,-180E-03,+336E-03
-165.900E+00,+423E-03,+336E-03
-165.800E+00,-1.507E+00,+336E-03
-165.700E+00,-421E-03,+416E-03
-165.600E+00,-1.467E+00,+336E-03
-165.500E+00,+825E-03,+135E-03
-165.400E+00,-582E-03,+175E-03
-165.300E+00,-180E-03,+215E-03
-165.200E+00,-622E-03,+296E-03
-165.100E+00,-1.427E+00,+175E-03
-165.000E+00,-1.587E+00,+135E-03
-164.900E+00,-1.628E+00,+135E-03
-164.800E+00,-703E-03,+135E-03
-164.700E+00,-1.266E+00,+215E-03
-164.600E+00,+785E-03,+135E-03
-164.500E+00,-1.989E+00,+336E-03
-164.400E+00,-60E-03,+175E-03
-164.300E+00,+543E-03,+255E-03
-164.200E+00,-1.427E+00,+135E-03
-164.100E+00,-19E-03,+135E-03
-164.000E+00,-1.587E+00,+336E-03
-163.900E+00,-582E-03,+175E-03
-163.800E+00,-743E-03,+215E-03
-163.700E+00,+584E-03,+336E-03
-163.600E+00,-1.547E+00,+175E-03
-163.500E+00,-783E-03,+336E-03
-163.400E+00,-622E-03,+255E-03
-163.300E+00,-783E-03,+336E-03
-163.200E+00,-663E-03,+296E-03
-163.100E+00,-743E-03,+296E-03
-163.000E+00,-783E-03,+336E-03
-162.900E+00,-783E-03,+175E-03
-162.800E+00,-783E-03,+336E-03
-162.700E+00,-663E-03,+255E-03
-162.600E+00,-421E-03,+336E-03
-162.500E+00,-582E-03,-66E-03
-162.400E+00,-582E-03,+135E-03
-162.300E+00,-622E-03,+255E-03
-162.200E+00,-582E-03,+336E-03
-162.100E+00,-421E-03,+135E-03
-162.000E+00,-582E-03,+336E-03
-161.900E+00,-542E-03,+175E-03
-161.800E+00,-381E-03,+135E-03
-161.700E+00,-502E-03,+255E-03
-161.600E+00,-381E-03,+456E-03
-161.500E+00,-381E-03,+135E-03
-161.400E+00,-180E-03,+336E-03
-161.300E+00,-180E-03,+215E-03
-161.200E+00,-341E-03,+135E-03
-161.100E+00,-180E-03,+336E-03
-161.000E+00,-381E-03,+336E-03
-160.900E+00,-19E-03,+336E-03
-160.800E+00,-261E-03,+336E-03
-160.700E+00,-180E-03,+215E-03
-160.600E+00,-180E-03,+336E-03
-160.500E+00,-180E-03,+336E-03
-160.400E+00,-220E-03,+296E-03
-160.300E+00,-180E-03,+215E-03
-160.200E+00,-100E-03,+336E-03
-160.100E+00,-100E-03,+336E-03
-160.000E+00,+222E-03,+135E-03
-159.900E+00,+21E-03,+175E-03
-159.800E+00,-100E-03,+215E-03
-159.700E+00,+141E-03,+336E-03
-159.600E+00,+61E-03,+175E-03
-159.500E+00,+21E-03,+135E-03
-159.400E+00,+61E-03,+135E-03
-159.300E+00,+222E-03,+255E-03
-159.200E+00,+101E-03,+215E-03
-159.100E+00,+61E-03,+135E-03
-159.000E+00,-180E-03,+135E-03
-158.900E+00,+182E-03,+175E-03
-158.800E+00,+222E-03,+135E-03
-158.700E+00,+342E-03,+376E-03
-158.600E+00,+101E-03,+215E-03
-158.500E+00,+222E-03,+336E-03
-158.400E+00,+383E-03,+336E-03
-158.300E+00,+423E-03,+215E-03
-158.200E+00,+222E-03,+336E-03
-158.100E+00,+423E-03,+296E-03
-158.000E+00,+222E-03,+135E-03
-157.900E+00,+262E-03,+336E-03
-157.800E+00,+423E-03,+215E-03
-157.700E+00,+503E-03,+215E-03
-157.600E+00,+463E-03,+135E-03
-157.500E+00,+423E-03,+135E-03
-157.400E+00,+463E-03,+135E-03
-157.300E+00,+543E-03,+135E-03
-157.200E+00,+624E-03,+215E-03
-157.100E+00,+584E-03,+135E-03
-157.000E+00,+423E-03,+336E-03
-156.900E+00,+624E-03,+336E-03
-156.800E+00,+624E-03,+215E-03
-156.700E+00,-984E-03,+336E-03
-156.600E+00,-381E-03,+135E-03
-156.500E+00,+423E-03,-66E-03
-156.400E+00,-140E-03,+296E-03
-156.300E+00,-904E-03,+537E-03
-156.200E+00,+61E-03,+215E-03
-156.100E+00,-2.030E+00,+135E-03
-156.000E+00,+423E-03,+135E-03
-155.900E+00,-2.030E+00,+175E-03
-155.800E+00,-1.748E+00,+135E-03
-155.700E+00,-1.427E+00,+255E-03
-155.600E+00,-864E-03,+296E-03
-155.500E+00,-1.185E+00,+135E-03
-155.400E+00,+624E-03,+135E-03
-155.300E+00,-1.266E+00,+14E-03
-155.200E+00,-1.708E+00,+14E-03
-155.100E+00,+584E-03,-66E-03
-155.000E+00,+825E-03,-66E-03
-154.900E+00,+182E-03,+54E-03
-154.800E+00,+61E-03,+14E-03
-154.700E+00,+584E-03,+54E-03
-154.600E+00,-1.306E+00,-26E-03
-154.500E+00,-1.989E+00,+336E-03
-154.400E+00,+302E-03,-66E-03
-154.300E+00,-944E-03,+14E-03
-154.200E+00,-663E-03,+54E-03
-154.100E+00,+744E-03,-26E-03
-154.000E+00,-984E-03,+135E-03
-153.900E+00,-823E-03,+95E-03
-153.800E+00,-783E-03,+135E-03
-153.700E+00,-703E-03,-66E-03
-153.600E+00,-622E-03,+135E-03
-153.500E+00,-783E-03,-66E-03
-153.400E+00,-743E-03,-66E-03
-153.300E+00,-663E-03,+135E-03
-153.200E+00,-582E-03,-66E-03
-153.100E+00,-743E-03,+95E-03
-153.000E+00,-582E-03,-66E-03
-152.900E+00,-622E-03,-26E-03
-152.800E+00,-582E-03,+14E-03
-152.700E+00,-462E-03,+54E-03
-152.600E+00,-582E-03,-66E-03
-152.500E+00,-381E-03,-66E-03
-152.400E+00,-703E-03,-66E-03
-152.300E+00,-381E-03,-66E-03
-152.200E+00,-381E-03,+14E-03
-152.100E+00,-421E-03,-66E-03
-152.000E+00,-381E-03,-66E-03
-151.900E+00,-341E-03,+95E-03
-151.800E+00,-381E-03,+135E-03
-151.700E+00,-261E-03,-66E-03
-151.600E+00,-261E-03,+95E-03
-151.500E+00,-180E-03,-66E-03
-151.400E+00,-140E-03,+95E-03
-151.300E+00,-261E-03,+14E-03
-151.200E+00,-261E-03,+54E-03
-151.100E+00,-19E-03,-66E-03
-151.000E+00,-180E-03,+135E-03
-150.900E+00,-220E-03,+135E-03
-150.800E+00,-60E-03,-66E-03
-150.700E+00,-180E-03,+135E-03
-150.600E+00,-19E-03,+255E-03
-150.500E+00,+21E-03,-66E-03
-150.400E+00,+21E-03,-26E-03
-150.300E+00,+101E-03,-66E-03
-150.200E+00,+141E-03,+135E-03
-150.100E+00,+21E-03,-26E-03
-150.000E+00,+222E-03,-66E-03
-149.900E+00,+141E-03,-227E-03
-149.800E+00,+21E-03,-66E-03
-149.700E+00,+302E-03,-66E-03
-149.600E+00,+182E-03,-26E-03
-149.500E+00,+21E-03,-66E-03
